"id","province_id","name_th","name_en","status","created_on","created_by","updated_on","updated_by"
"801","65","เมืองกระบี่","Mueang Krabi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"802","65","เขาพนม","Khao Phanom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"803","65","เกาะลันตา","Ko Lanta","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"804","65","คลองท่อม","Khlong Thom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"805","65","อ่าวลึก","Ao Luek","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"806","65","ปลายพระยา","Plai Phraya","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"807","65","ลำทับ","Lam Thap","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"808","65","เหนือคลอง","Nuea Khlong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"809","66","เมืองพังงา","Mueang Phang-nga","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"810","66","เกาะยาว","Ko Yao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"811","66","กะปง","Kapong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"812","66","ตะกั่วทุ่ง","Takua Thung","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"813","66","ตะกั่วป่า","Takua Pa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"814","66","คุระบุรี","Khura Buri","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"815","66","ทับปุด","Thap Put","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"816","66","ท้ายเหมือง","Thai Mueang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"817","67","เมืองภูเก็ต","Mueang Phuket","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"818","67","กะทู้","Kathu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"819","67","ถลาง","Thalang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"820","68","เมืองสุราษฎร์ธานี","Mueang Surat Thani","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"821","68","กาญจนดิษฐ์","Kanchanadit","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"822","68","ดอนสัก","Don Sak","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"823","68","เกาะสมุย","Ko Samui","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"824","68","เกาะพะงัน","Ko Pha-ngan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"825","68","ไชยา","Chaiya","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"826","68","ท่าชนะ","Tha Chana","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"827","68","คีรีรัฐนิคม","Khiri Rat Nikhom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"828","68","บ้านตาขุน","Ban Ta Khun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"829","68","พนม","Phanom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"830","68","ท่าฉาง","Tha Chang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"831","68","บ้านนาสาร","Ban Na San","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"832","68","บ้านนาเดิม","Ban Na Doem","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"833","68","เคียนซา","Khian Sa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"834","68","เวียงสระ","Wiang Sa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"835","68","พระแสง","Phrasaeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"836","68","พุนพิน","Phunphin","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"837","68","ชัยบุรี","Chai Buri","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"838","68","วิภาวดี","Chai Buri","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"839","69","เมืองระนอง","Mueang Ranong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"840","69","ละอุ่น","La-un","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"841","69","กะเปอร์","Papoe","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"842","69","กระบุรี","Kra Buri","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"843","69","สุขสำราญ","Suk Samran","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"844","70","เมืองชุมพร","Mueang Chumphon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"845","70","ท่าแซะ","Tha Sae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"846","70","ปะทิว","Pathio","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"847","70","หลังสวน","Lang Suan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"848","70","ละแม","Lamae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"849","70","พะโต๊ะ","Phato","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"850","70","สวี","Sawi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"851","70","ทุ่งตะโก","Thung Tako","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"852","71","เมืองสงขลา","Muaeng Songkhla","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"853","71","สทิงพระ","Sathing Phra","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"854","71","จะนะ","Chana","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"855","71","นาทวี","Na Thawi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"856","71","เทพา","Thepha","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"857","71","สะบ้าย้อย","Saba Yoi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"858","71","ระโนด","Ranot","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"859","71","กระแสสินธุ์","Krasae Sin","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"860","71","รัตภูมิ","Rattaphum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"861","71","สะเดา","Sadao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"862","71","หาดใหญ่","Hat Yai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"863","71","นาหม่อม","Na Mom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"864","71","ควนเนียง","Khuan Niang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"865","71","บางกล่ำ","Bang Klam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"866","71","สิงหนคร","Singhanakhon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"867","71","คลองหอยโข่ง","Khlong Hoi Khong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"868","72","เมืองสตูล","Mueang Satun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"869","72","ควนโดน","Khuan Don","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"870","72","ควนกาหลง","Khuan Kalong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"871","72","ท่าแพ","Tha Phae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"872","72","ละงู","La-ngu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"873","72","ทุ่งหว้า","Thung  Wa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"874","72","มะนัง","Manang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"875","73","เมืองตรัง","Mueang Trang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"876","73","กันตัง","Kantang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"877","73","ย่านตาขาว","Yan Ta Khao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"878","73","ปะเหลียน","Palian","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"879","73","สิเกา","Sikao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"880","73","ห้วยยอด","Huai Yot","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"881","73","วังวิเศษ","Wang Wiset","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"882","73","นาโยง","Na Yong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"883","73","รัษฎา","Ratsada","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"884","73","หาดสำราญ","Hat Samran","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"885","74","เมืองพัทลุง","Mueang Phatthalung","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"886","74","กงหรา","Kong Ra","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"887","74","เขาชัยสน","Khao Chaison","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"888","74","ตะโหมด","Tamot","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"889","74","ควนขนุน","Khuan Khanun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"890","74","ปากพะยูน","Pak Phayun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"891","74","ศรีบรรพต","Si Banphot","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"892","74","ป่าบอน","Pa Bon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"893","74","บางแก้ว","Bang Kaeo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"894","74","ป่าพยอม","Pa Phayom","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"895","74","ศรีนครินทร์","Srinagarindra","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"896","75","เมืองปัตตานี","Mueang Pattani","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"897","75","โคกโพธิ์","Khok Pho","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"898","75","หนองจิก","Nong Chik","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"899","75","ปะนาเระ","Panare","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"900","75","มายอ","Mayo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"901","75","ทุ่งยางแดง","Thung Yang Daeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"902","75","สายบุรี","Sai Buri","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"903","75","ไม้แก่น","Mai Kaen","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"904","75","ยะหริ่ง","Yaring","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"905","75","ยะรัง","Yarang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"906","75","กะพ้อ","Kapho","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"907","75","แม่ลาน","Mae Lan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"908","76","เมืองยะลา","Mueang Yala","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"909","76","เบตง","Betong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"910","76","บันนังสตา","Bannang Sata","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"911","76","ธารโต","Than To","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"912","76","ยะหา","Yaha","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"913","76","รามัน","Raman","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"914","76","กาบัง","Kabang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"915","76","กรงปีนัง","Krong Pinang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"916","77","เมืองนราธิวาส","Mueang Narathiwat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"917","77","ตากใบ","Tak Bai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"918","77","บาเจาะ","Tak Bai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"919","77","ยี่งอ","Yi-ngo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"920","77","ระแงะ","Ra-ngae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"921","77","รือเสาะ","Rueso","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"922","77","ศรีสาคร","Si Sakhon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"923","77","แว้ง","Waeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"924","77","สุคิริน","Sukhirin","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"925","77","สุไหงโก-ลก","Su-ngai Kolok","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"926","77","สุไหงปาดี","Su-ngai Padi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"927","77","จะแนะ","Chanae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"928","77","เจาะไอร้อง","Cho-airong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
